txn_id,timestamp,amount,merchant,category,card_id,txn_type,city,currency
TXN000510,2025-06-23T18:55:17,1379.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000511,2025-06-24T10:14:22,2099.15,Tata Power,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000512,2025-06-24T12:47:16,1969.0,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN000513,2025-06-24T14:21:46,1200.81,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000514,2025-06-24T19:16:37,342.85,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000515,2025-06-24T19:32:19,511.47,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000516,2025-06-25T10:30:56,1591.25,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000517,2025-06-25T11:55:54,579.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000518,2025-06-26T13:20:40,3770.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000519,2025-06-26T22:09:20,550.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000520,2025-06-27T10:08:39,959.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000521,2025-06-28T10:52:02,489.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000522,2025-06-28T15:44:56,290.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000523,2025-06-28T19:00:57,640.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000524,2025-06-28T21:56:43,1320.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000525,2025-06-29T09:38:03,1960.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000526,2025-06-29T11:19:26,370.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000527,2025-06-29T12:23:45,230.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000528,2025-06-29T12:26:53,776.46,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000529,2025-06-29T20:01:14,1090.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000530,2025-06-29T21:28:24,288.5,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000531,2025-06-30T19:45:26,560.69,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000532,2025-06-30T21:09:05,1360.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000533,2025-06-30T23:12:38,425.32,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000534,2025-06-30T23:21:15,1538.13,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000535,2025-07-01T13:07:25,1070.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000536,2025-07-01T18:27:47,599.0,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN000537,2025-07-01T19:22:57,130.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000538,2025-07-01T22:18:16,2019.08,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000539,2025-07-02T07:40:00,398.58,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000540,2025-07-02T11:26:58,788.57,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000541,2025-07-02T11:56:26,2150.0,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN000542,2025-07-02T13:07:08,1869.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000543,2025-07-02T19:39:01,1569.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000544,2025-07-03T09:00:41,272.17,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000545,2025-07-03T15:42:55,279.05,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000546,2025-07-03T23:22:42,1267.19,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000547,2025-07-04T12:29:28,410.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000548,2025-07-04T12:50:38,339.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000549,2025-07-04T15:00:21,517.95,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000550,2025-07-04T15:21:17,2979.0,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000551,2025-07-04T22:21:23,1080.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000552,2025-07-04T23:45:42,1290.0,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN000553,2025-07-04T23:47:41,299.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000554,2025-07-05T07:04:03,643.33,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000555,2025-07-05T11:59:54,429.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000556,2025-07-05T12:06:24,1110.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000557,2025-07-05T19:02:59,1549.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000558,2025-07-05T21:53:37,1160.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN000559,2025-07-05T22:42:37,490.28,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000560,2025-07-05T23:08:52,457.33,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000561,2025-07-06T13:32:34,610.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000562,2025-07-06T14:39:45,1689.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000563,2025-07-06T15:17:25,1970.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000564,2025-07-06T17:53:44,599.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000565,2025-07-06T21:43:47,479.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000566,2025-07-07T06:04:20,118.3,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000567,2025-07-07T11:22:52,490.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000568,2025-07-07T17:43:16,345.53,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000569,2025-07-07T20:09:03,1069.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000570,2025-07-07T20:15:32,849.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000571,2025-07-08T05:38:12,610.0,Over-limit Fee,fees_interest,XXXX4412,fee,Bengaluru,INR
TXN000572,2025-07-08T21:50:43,1089.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000573,2025-07-08T22:53:14,280.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000574,2025-07-09T10:11:11,593.7,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000575,2025-07-09T12:02:09,2290.86,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000576,2025-07-09T12:10:37,1020.0,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000577,2025-07-10T13:33:04,1779.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000578,2025-07-10T15:56:13,729.0,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN000579,2025-07-10T17:31:50,1469.46,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000580,2025-07-10T23:35:52,400.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000581,2025-07-11T10:03:46,1962.17,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN000582,2025-07-11T15:02:43,920.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000583,2025-07-11T19:32:51,2031.54,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000584,2025-07-11T20:16:34,3057.09,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000585,2025-07-12T09:05:04,126.13,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN000586,2025-07-12T11:10:49,819.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000587,2025-07-12T14:55:43,377.67,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000588,2025-07-12T21:41:52,1129.74,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN000589,2025-07-13T08:41:46,459.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000590,2025-07-13T16:26:24,223.67,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000591,2025-07-14T11:18:50,1630.0,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000592,2025-07-14T20:50:51,809.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000593,2025-07-14T22:24:25,233.63,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000594,2025-07-15T07:48:38,294.93,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000595,2025-07-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN000596,2025-07-15T10:19:13,1610.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000597,2025-07-15T11:54:48,220.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000598,2025-07-15T12:10:11,702.3,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000599,2025-07-15T19:00:35,950.43,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000600,2025-07-16T11:20:15,309.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000601,2025-07-16T15:06:18,2110.0,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000602,2025-07-16T16:06:12,810.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000603,2025-07-16T17:44:37,3590.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000604,2025-07-17T11:11:41,1339.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000605,2025-07-17T12:43:46,450.4,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000606,2025-07-17T16:46:56,1920.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000607,2025-07-18T18:08:29,238.35,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000608,2025-07-18T20:49:37,1914.22,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000609,2025-07-18T21:41:49,410.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000610,2025-07-19T09:02:41,1790.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000611,2025-07-19T13:47:46,214.95,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000612,2025-07-19T13:48:32,386.15,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000613,2025-07-19T19:14:02,359.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000614,2025-07-20T08:32:56,1226.31,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000615,2025-07-20T09:41:01,127.8,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN000616,2025-07-20T13:24:41,570.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000617,2025-07-20T20:22:52,1460.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000618,2025-07-21T13:23:38,389.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000619,2025-07-22T13:08:40,1049.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000620,2025-07-22T20:38:36,4380.0,IndiGo,travel,XXXX4412,purchase,Delhi,INR
TXN000621,2025-07-22T21:30:13,339.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000622,2025-07-23T10:14:24,9170.32,MakeMyTrip,travel,XXXX4412,purchase,Goa,INR
TXN000623,2025-07-23T13:39:42,1919.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN000624,2025-07-23T22:38:30,1569.0,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN000625,2025-07-24T11:05:30,2010.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000626,2025-07-24T20:52:09,397.04,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000627,2025-07-25T05:41:27,687.89,Over-limit Fee,fees_interest,XXXX4412,fee,Bengaluru,INR
TXN000628,2025-07-25T08:18:38,1000.0,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000629,2025-07-25T23:50:49,329.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000630,2025-07-26T07:36:33,407.66,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000631,2025-07-26T13:06:13,1170.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000632,2025-07-26T19:39:17,2250.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000633,2025-07-26T20:23:06,320.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000634,2025-07-26T20:47:08,2180.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000635,2025-07-26T23:11:23,930.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000636,2025-07-27T09:10:24,560.7,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000637,2025-07-27T13:40:31,1640.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000638,2025-07-27T20:59:25,669.0,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN000639,2025-07-27T23:59:38,984.81,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000640,2025-07-28T13:05:17,1830.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000641,2025-07-28T22:33:44,2879.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000642,2025-07-29T10:58:05,1199.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000643,2025-07-29T16:14:38,1339.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000644,2025-07-29T21:32:06,1119.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000645,2025-07-30T15:43:44,3929.0,ATM Cash Withdrawal,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN000646,2025-07-30T16:44:28,249.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000647,2025-07-30T22:43:29,946.96,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000648,2025-07-31T15:18:05,1460.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000649,2025-07-31T20:20:22,506.44,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000650,2025-08-01T09:54:30,490.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000651,2025-08-01T12:03:33,537.67,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000652,2025-08-01T12:58:05,560.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000653,2025-08-01T16:13:14,1420.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000654,2025-08-01T17:31:11,1089.28,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000655,2025-08-02T12:30:51,632.32,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000656,2025-08-02T13:29:07,650.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000657,2025-08-02T16:28:11,880.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000658,2025-08-02T16:51:15,5430.06,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000659,2025-08-02T18:23:11,689.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000660,2025-08-02T20:37:06,380.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000661,2025-08-02T22:34:46,384.79,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000662,2025-08-03T09:13:52,1186.24,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000663,2025-08-03T10:30:35,396.7,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000664,2025-08-03T13:40:51,1240.0,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN000665,2025-08-03T14:36:36,3289.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000666,2025-08-03T18:23:23,1373.34,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000667,2025-08-03T23:49:47,2159.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000668,2025-08-04T06:39:48,648.84,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000669,2025-08-04T10:06:16,699.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000670,2025-08-04T11:06:04,609.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000671,2025-08-04T12:46:15,300.7,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000672,2025-08-04T15:20:20,1909.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000673,2025-08-04T17:28:40,2069.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000674,2025-08-04T19:47:37,1430.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000675,2025-08-05T12:19:00,219.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000676,2025-08-05T13:37:38,1117.45,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000677,2025-08-05T17:58:22,1070.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000678,2025-08-05T23:29:55,230.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000679,2025-08-06T23:48:30,629.0,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN000680,2025-08-07T19:12:26,1434.31,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000681,2025-08-07T20:53:24,2170.0,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN000682,2025-08-08T07:15:33,119.51,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000683,2025-08-08T13:08:18,1084.52,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000684,2025-08-08T18:18:41,1631.21,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000685,2025-08-09T11:14:05,269.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000686,2025-08-09T12:03:34,879.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000687,2025-08-09T21:23:29,240.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000688,2025-08-10T06:08:09,1998.73,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN000689,2025-08-10T11:17:49,567.08,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000690,2025-08-10T12:33:42,225.57,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000691,2025-08-10T17:52:24,654.25,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000692,2025-08-10T18:10:40,528.04,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000693,2025-08-10T20:49:28,784.25,BookMyShow,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000694,2025-08-11T14:23:56,781.29,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000695,2025-08-11T19:00:10,1590.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000696,2025-08-11T23:44:38,700.0,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000697,2025-08-12T09:03:22,600.0,Tata Power,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000698,2025-08-12T19:51:57,1789.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000699,2025-08-13T14:36:11,438.29,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000700,2025-08-13T18:57:02,1879.98,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000701,2025-08-14T13:04:33,897.01,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000702,2025-08-14T19:46:04,450.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000703,2025-08-14T22:24:46,549.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000704,2025-08-15T08:57:16,297.02,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000705,2025-08-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN000706,2025-08-15T12:11:55,1270.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000707,2025-08-15T17:20:26,1270.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000708,2025-08-15T20:42:31,380.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000709,2025-08-16T08:59:58,210.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000710,2025-08-16T18:04:13,259.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000711,2025-08-16T19:50:45,514.04,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000712,2025-08-16T21:51:40,612.05,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000713,2025-08-17T14:36:40,1619.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000714,2025-08-17T15:36:34,1750.0,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000715,2025-08-17T18:35:20,1419.84,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000716,2025-08-17T19:43:29,920.72,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000717,2025-08-17T20:32:21,729.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000718,2025-08-17T21:25:00,610.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000719,2025-08-18T12:08:16,739.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000720,2025-08-18T16:58:35,1040.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN000721,2025-08-18T17:00:19,669.37,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN000722,2025-08-19T11:38:41,628.51,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000723,2025-08-19T14:46:04,1829.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000724,2025-08-20T06:19:09,131.41,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN000725,2025-08-20T07:40:49,1620.0,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000726,2025-08-20T19:56:52,450.0,ACT Fibernet,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000727,2025-08-21T07:35:25,609.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000728,2025-08-21T22:05:14,2519.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000729,2025-08-21T22:44:14,139.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000730,2025-08-22T10:31:25,1479.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000731,2025-08-22T15:15:04,1451.19,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000732,2025-08-23T10:07:47,372.17,RedBus,travel,XXXX4412,purchase,Bengaluru,INR
TXN000733,2025-08-23T19:22:12,739.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000734,2025-08-23T22:39:09,2059.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000735,2025-08-24T08:21:44,1055.63,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN000736,2025-08-24T14:13:34,459.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000737,2025-08-25T05:39:17,179.0,Over-limit Fee,fees_interest,XXXX4412,fee,Bengaluru,INR
TXN000738,2025-08-25T08:24:37,1714.15,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000739,2025-08-25T19:55:06,2900.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000740,2025-08-26T11:57:20,1065.07,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN000741,2025-08-27T08:02:15,637.81,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000742,2025-08-27T19:43:22,469.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000743,2025-08-28T12:05:46,349.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000744,2025-08-28T20:56:52,2157.95,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000745,2025-08-29T14:55:08,740.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000746,2025-08-29T17:58:38,559.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN000747,2025-08-30T12:41:59,740.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN000748,2025-08-30T13:20:53,380.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000749,2025-08-30T21:26:19,1190.37,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN000750,2025-08-31T07:59:17,589.0,Shell,fuel,XXXX4412,purchase,Bengaluru,INR
TXN000751,2025-08-31T08:22:05,1439.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000752,2025-08-31T08:48:39,269.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN000753,2025-08-31T19:11:54,1229.53,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000754,2025-09-01T09:33:06,700.28,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN000755,2025-09-01T09:38:47,609.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN000756,2025-09-01T09:44:33,1180.0,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000757,2025-09-01T20:47:02,165.81,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN000758,2025-09-01T20:56:19,1479.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN000759,2025-09-01T22:55:39,1740.0,Tata Power,utilities,XXXX4412,purchase,Bengaluru,INR
TXN000760,2025-09-02T12:25:26,299.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN000761,2025-09-02T12:33:45,494.3,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000762,2025-09-02T13:45:46,486.61,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN000763,2025-09-02T14:56:29,670.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN000764,2025-09-02T18:36:55,930.0,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
